ep_id,mpName,correctly_spelled,mp_gender,mp_party,mp_age,mp_tenure,mp_gov,mp_opp,mp_bame,mp_ethnicity_closest_to_self_described,mp_ethnicity_match_bes
61e6b604-8021-4f23-96fe-39002f901c55,Sarah Newton,1,female,conservative,52,3,0,0,0,,
4b798a99-47dd-401f-b4ff-7480910483bd,Sarah Champion,1,female,labour,44,1,0,0,0,,
cf2c31cd-3f13-4aea-a55e-e022c7f3039e,Christopher Chope,1,male,conservative,66,30,0,0,0,,
1748dfbe-822c-438d-8983-5beaff89f40a,Graham Stringer,1,male,labour,63,16,0,0,0,,
afd1b17c-a54f-4d55-8f55-b0ed644781f3,Ben Gummer,1,male,conservative,35,3,0,0,0,,
89f4232b-c596-4e66-b599-b5a753fe4f82,Jack Lopresti,1,male,conservative,44,3,0,0,0,,
f7c0c6c5-b881-4815-ae29-c476494992cd,Jason McCartney,1,male,conservative,46,3,0,0,0,,
6dda191c-7471-409d-a254-4f229ef684c6,Bob Blackman,1,male,conservative,57,3,0,0,0,,
b7a96c20-8f4d-4827-8b6a-f8e24c9d0ae0,Tony Cunningham,1,male,labour,61,12,0,0,0,,
1a69ee3e-f193-42f5-8da3-ae8a4a6d4aa5,John McDonnell,1,male,labour,62,16,0,0,0,,
2ac22233-f18b-4d08-9104-47dc9f6974b7,Mike Thornton,1,male,liberal-democrat,61,0,0,0,0,,
a9d203b3-10f7-41e5-b0f2-94afaaa3bf41,John Woodcock,1,male,labourco-operative,34,3,0,0,0,,
6b49844f-f71d-46f9-a704-c639c2d8ec0e,David Heyes,1,male,labour,67,12,0,0,0,,
a4fbf875-fd2e-42bf-a02e-757246b50f10,Paul Flynn,1,male,labour,78,26,0,0,0,,
481a89bb-a56b-484a-bbd2-c11126acd610,Rosie Cooper,1,female,labour,63,8,0,0,0,,
9a325a73-0f25-4be0-8bfa-e0c495b6f2c5,Caroline Flint,1,female,labour,52,16,0,1,0,,
708dc57b-4629-4942-b610-fe05c52bb795,Madeleine Moon,1,female,labour,63,8,0,0,0,,
eeaa59eb-d9df-4780-9dd0-a0a887848c89,Kate Hoey,1,female,labour,67,24,0,0,0,,
c6e09c2d-40c8-4fee-8b64-c4dfa10ee38f,Daniel Kawczynski,1,male,conservative,42,8,0,0,0,,
83bb842f-324e-4643-89c6-840b87259f32,Ian Lucas,1,male,labour,53,12,0,1,0,,
83c13d58-ea7d-42c2-bd37-ad193c9ca00b,Karen Buck,1,female,labour,55,16,0,0,0,,
e174ecb6-08ae-4002-afb1-985092ca52a8,Ian Lavery,1,male,labour,51,3,0,0,0,,
bef17b42-7ddb-47e2-bffe-e4d46822dfbd,Jim McGovern,1,male,labour,57,8,0,0,0,,
f5f069df-c60b-4cca-8414-027c9e02d769,Nick Clegg,1,male,liberal-democrat,47,8,1,0,0,,
6235fe31-a4be-4307-bc3f-248c58c7d1a7,Hywel Francis,1,male,labour,67,12,0,0,0,,
3b81ff9a-9550-4f90-b2ee-45bef1f212e8,Nadhim Zahawi,1,male,conservative,46,3,0,0,1,Kurdish,Other ethnic group
234ac83e-4b22-4157-a32f-acce2d68df3a,Dawn Primarolo,1,female,labour,59,26,0,0,0,,
7fe9e2bc-8ebe-4dd9-9eeb-5a73263feaf2,Hazel Blears,1,female,labour,57,16,0,0,0,,
153ff790-1a0f-4298-90df-3c71708ad54f,Nigel Mills,1,male,conservative,39,3,0,0,0,,
250156fc-8a6d-4945-803f-31eb324aff3c,Keith Vaz,1,male,labour,57,26,0,0,1,Indian,Indian
29aa8774-ba80-409c-a2c8-1830d1076db2,Angela Watkinson,1,female,conservative,72,12,0,0,0,,
6708cd85-0c00-46fd-8109-cd3fae02545f,Vernon Coaker,1,male,labour,60,16,0,1,0,,
393fb4c3-0951-4a68-9f39-0bd1259e4cb7,Tim Farron,1,male,liberal-democrat,43,8,0,0,0,,
77703884-26c0-4da7-9144-636f933ed022,Jenny Chapman,1,female,labour,40,3,0,1,0,,
a7f0a4e6-ce12-4263-ac2a-8ab83e9739d3,Graham Brady,1,male,conservative,46,16,0,0,0,,
4ab4c765-25ce-4a2b-b521-da28012236d3,Mike Kane,1,male,labour,45,0,0,0,0,,
8dc8feb5-ffd6-444a-9744-cd4429c1795c,Jesse Norman,1,male,conservative,51,3,0,0,0,,
a12df9f9-57e8-4544-b0d7-77ce8497dca8,Stella Creasy,1,female,labourco-operative,36,3,0,1,0,,
b51bbd80-09fb-4928-a7ef-16b462b9545f,Paul Beresford,1,male,conservative,67,21,0,0,0,,
45e9b82d-1955-44d7-b0b2-f8e081e7d5c8,Robert Syms,1,male,conservative,57,16,0,0,0,,
19ef96d4-962a-4244-a77d-f2c0b47b82e0,Fiona Mactaggart,1,female,labour,60,16,0,0,0,,
faf9644d-c4b7-4bf6-99f8-64bbebec0000,Rushanara Ali,1,female,labour,38,3,0,1,1,Bangladesh,Bangladesh
f1d20f16-4850-468b-acf9-e41c789f78b7,Alison McGovern,1,female,labour,33,3,0,1,0,,
245968e3-b37c-48d8-83ce-e75d43eaf63e,Stephen Timms,1,male,labour,58,19,0,1,0,,
eab527c8-fd11-4147-b06c-26c8cd26d50c,Andrew Murrison,1,male,conservative,52,12,1,0,0,,
da8437ee-ca8c-43f7-b72a-8d6446860dca,David Heath,1,male,liberal-democrat,59,16,0,0,0,,
b82598e9-4d7c-4a63-9326-875823160a0a,Simon Danczuk,1,male,labour,47,3,0,0,0,,
d7b21f1a-859f-42c0-b312-9cf49a8cf810,Gerald Kaufman,1,male,labour,83,43,0,0,0,,
f90ef47b-c154-4bdc-af7c-ecebc1383eee,Meg Hillier,1,female,labourco-operative,44,8,0,0,0,,
c31db300-fc3c-41ea-bc2e-c954bc15745c,Ian Austin,1,male,labour,48,8,0,0,0,,
0d5db2c5-773d-4d63-88c4-6a0e9c888873,David  Blunkett,1,male,labour,66,26,0,0,0,,
187b8099-5df1-4b23-bf2a-9742104f438f,Gerald Howarth,1,male,conservative,66,30,0,0,0,,
6778cd51-328c-4b2a-9aea-5006f2f2fb49,Tracey Crouch,1,female,conservative,38,3,0,0,0,,
050b8e6e-9e83-4e85-8653-4ba6a5f93d66,Pat Glass,1,female,labour,56,3,0,0,0,,
a4f50182-d40c-4b1b-92c6-d9a2f126d9ab,Douglas Carswell,1,male,ukip,42,8,0,0,0,,
8e4c4797-e501-4562-9465-25c62936b4c4,Lilian Greenwood,1,female,labour,47,3,0,1,0,,
8d0fe78e-0c69-44f1-abaa-8aa498f926ec,Anne Marie Morris,1,female,conservative,56,3,0,0,0,,
bad07718-a87b-4fa3-b865-d0a1c9f10f7d,Lindsay Roy,1,male,labour,65,5,0,0,0,,
5f4a3ae9-0602-40c0-8045-ab907bfd0337,David Winnick,1,male,labour,80,47,0,0,0,,
e6241e32-41e5-4a37-9b02-d2f10cfb51a6,Gordon Birtwistle,1,male,liberal-democrat,70,3,0,0,0,,
ecfaf573-6f02-46e0-aecb-829a81ca1a00,Glyn Davies,1,male,conservative,69,3,0,0,0,,
24f8e639-37fe-4521-a19e-6bcc0cb55f3c,Anne McGuire,1,female,labour,64,16,0,0,0,,
c6c1a0e6-1d18-433c-a225-f0673c923e15,Stephen Pound,1,male,labour,65,16,0,1,0,,
dc191a69-dce8-4faa-8926-d7d3a6bb5723,Bob Steart,0,male,conservative,64,3,0,0,0,,
6541f391-b348-4591-a261-f5ed628e7e03,Tessa Jowell,1,female,labour,66,21,0,0,0,,
e88fc8ab-06a9-4601-8d79-d03bb0919068,Angus Robertson,1,male,scottish-national-party,44,12,0,1,0,,
8869fbe7-8a02-45ba-a7b1-1222a0ed8403,David Davis,1,male,conservative,65,26,0,0,0,,
57c3e506-ebee-4d6c-afc8-bba0133e6ed5,Clive Betts,1,male,labour,64,21,0,0,0,,
5acec5d9-cf20-48f4-892e-017816d77293,Bob Ainsworth,1,male,labour,61,21,0,0,0,,
67ef3e21-d2e4-4901-9119-72407e047233,Tom Harris,1,male,labour,49,12,0,0,0,,
9a36f89e-2430-46fc-8929-4a8401691286,David Mundell,1,male,conservative,51,14,1,0,0,,
1171194d-3997-4cd1-b859-9e8efaaaa534,Robert Halfon,1,male,conservative,44,3,0,0,0,,
83333279-b6f1-4052-bb61-7441fe52f06a,Rehman Chishti,1,male,conservative,35,3,0,0,1,Pakistani,Pakistani
3e6925c9-85a4-4805-b448-13f78ee38673,Gloria De Piero,1,female,labour,41,3,0,1,0,,
acda652e-e45a-4e5d-8a58-be92701d697f,Iain McKenzie,1,male,labour,54,2,0,0,0,,
5d42993c-cdf3-49a2-8bb6-733a6aeda2fb,Laura Sandys,1,female,conservative,49,3,0,0,0,,
319aff12-5850-4bc3-a4d9-ad9945a2f39b,Adrian Sanders,1,male,liberal-democrat,54,16,0,0,0,,
65debd30-e099-4df8-9320-ae6abd48ea16,Alistair Carmichael,1,male,liberal-democrat,48,12,1,0,0,,
044575b3-8826-48e3-a053-069dc1e8298c,Gordon Marsden,1,male,labour,60,16,0,1,0,,
8d2dba2b-6881-47a1-8fec-562179e686a2,Bill Esterson,1,male,labour,47,3,0,0,0,,
36be8f2b-ea28-40c0-9dc9-03df32857324,Louise Ellman,1,female,labourco-operative,68,16,0,0,0,,
353d695a-966f-49b1-b3af-ffc6ce627f5d,Stephen Hammond,1,male,conservative,51,8,1,0,0,,
e6f82796-6e18-4e5c-a29b-d3bf97661066,Norman Baker,1,male,liberal-democrat,56,16,1,0,0,,
9e0b1dd0-623e-45c7-b0ec-2b5d9b6c1918,Simon Hughes,1,male,liberal-democrat,62,30,1,0,0,,
b334c087-9c78-4a07-8334-afca3ce94e21,Katy Clark,1,female,labour,46,8,0,0,0,,
c549a94b-4738-4a35-80c1-31943094e803,Sharon Hodgson,1,female,labour,47,8,0,1,0,,
3c805a64-2049-41fa-b454-7aa60d7bd4f3,Ann Coffey,1,female,labour,67,21,0,0,0,,
7707fb8f-bf74-48b7-b73b-55fc551e92c1,George Galloway,1,male,respect,59,26,0,0,0,,
af2dfa5a-92c4-40ab-957a-e35e3c0e098e,Cathy Jamieson,1,female,labour,57,3,0,1,0,,
d265eae6-2641-4c35-86b4-525557e91ea0,Khalid Mahmood,1,male,labour,52,12,0,0,1,Pakistani,Pakistani
b95edc33-fa1e-4b51-aae1-2c41e961e83a,Helen Jones,1,female,labour,59,16,0,1,0,,
e7fd6740-648e-4acb-be86-8c9214d35f70,Steve McCabe,1,male,labour,58,16,0,1,0,,
9b228ac6-2405-472f-9351-960be536067b,Jamie Reed,1,male,labour,40,8,0,1,0,,
b9a5891f-6bf2-4410-b37c-f2151bb26ac3,Sarah Teather,1,female,liberal-democrat,39,10,0,0,0,,
7593c51f-f12c-4b65-8299-79c1df68a2ee,Si̢n C. Jame,0,female,labour,54,8,0,0,0,,
b7258066-47bf-428e-800b-ae9e15c8c27e,Chris Leslie,1,male,labourco-operative,41,16,0,1,0,,
fdb7b487-0685-480c-8340-3a193ddc4d76,Teressa Pearce,1,female,labour,59,3,0,0,0,,
481160b6-994d-4fe8-a312-b28c7ed7e21d,Mark Hendrick,1,male,labourco-operative,55,13,0,0,1,White and Black African,White and Black African
9490e688-6578-4a6b-9ecb-949da9611df7,Angela Smith,1,female,labour,52,8,0,1,0,,
f32fbc93-98a4-44a5-82de-aea07a8094cb,Nick Smith,1,male,labour,54,3,0,0,0,,
d2dea901-f7ab-419e-945f-9a7544678efe,Jane Ellison,1,female,conservative,49,3,1,0,0,,
84773572-d4b2-4d05-ac22-54de551064d6,Jenny Willott,1,female,liberal-democrat,39,8,1,0,0,,
0592cc7e-bfd0-4a8f-9d88-dcbfecb146d0,Alan Reid,1,male,liberal-democrat,59,12,0,0,0,,
d158aff6-dca6-4c76-a012-bb4a830e2049,Mike Gapes,1,male,labourco-operative,61,21,0,0,0,,
5dd9bd3b-b4a0-44ea-af9d-03aeef7e4296,Tom Blenkinsop,1,male,labour,33,3,0,1,0,,
89864bbf-b491-41c3-b1fa-bd8b9d0e6bc9,Tom Clarke,1,male,labour,73,31,0,0,0,,
8b3813ba-179c-4eba-8b22-3573ec11050f,Anas Sarwar,1,male,labour,30,3,0,0,1,Anglo-Somali,White and Black African
2ba3d9c5-ad63-4aba-b61d-e00a28e9e7d6,Elfyn Llwyd,1,male,plaid-cymru,62,21,0,1,0,,
4dfd342b-efe1-4d45-8a13-7a81513f877f,Nick Harvey,1,male,liberal-democrat,52,21,0,0,0,,
15e8ec17-f95e-4576-97ab-501568a9a336,Eilidh Whiteford,1,female,scottish-national-party,44,3,0,1,0,,
898c9849-e98e-40a1-82ae-a5a6665c1b5d,Lyn Brown,1,female,labour,53,8,0,1,0,,
4ffadd2a-9b83-4f9d-b4b3-f0497c611e85,Dennis Skinner,1,male,labour,81,43,0,0,0,,
8397fe68-e3f8-4f6a-bf96-2fd74859b9b7,John Cryer,1,male,labour,49,16,0,0,0,,
b303094e-e6c1-45e4-962e-464ae22a555c,Clive Efford,1,male,labour,55,16,0,1,0,,
9505894c-676b-4114-bec2-2f5f92d0bfc5,Jon Cruddas,1,male,labour,51,12,0,1,0,,
1c2760f1-0d8f-4357-bb6c-4e617d35ec08,Maria Eagle,1,female,labour,52,16,0,1,0,,
5e622c66-aaf5-44dd-83f6-4a0fa7b1d4c5,Nick Hurd,1,male,conservative,51,8,1,0,0,,
32a649b0-4e0d-441b-8e46-cbb9e78084d1,Gavin Shuker,1,male,labourco-operative,32,3,0,1,0,,
143ea45d-404b-4248-b327-1f052c801536,Fiona Bruce,1,female,conservative,56,3,0,0,0,,
4ae8682a-726d-4641-b579-4ed1972b9e30,Angus Brendan MacNeil,1,male,scottish-national-party,43,8,0,1,0,,
fef022ce-f2d6-4830-a4da-d059454b0451,Virendra Sharma,1,male,labour,66,6,0,0,1,Indian,Indian
3ddab305-0ca3-41da-baa8-edc5beebaa8b,Grahame M. Morris,1,male,labour,52,3,0,0,0,,
6374ed2e-e07f-447c-ba00-fc139996a5ac,Margaret Curran,1,female,labour,55,3,0,1,0,,
d8a5c6af-1f95-4950-b03c-33069604ef23,Sadiq Khan,1,male,labour,43,8,0,1,1,Pakistani,Pakistani
221f0507-8cde-4fe3-9136-c04a73975a9c,Nick de Bois,1,male,conservative,54,3,0,0,0,,
f9b9309e-bacb-43e5-8a37-eddd62230f5d,Ann Clwyd,1,female,labour,76,29,0,0,0,,
b79c5be4-8a0c-4827-bf12-7dd644a43439,David Crausby,1,male,labour,67,16,0,0,0,,
1f79103c-ec03-4265-957d-73d7a3307753,Malcolm Rifkind,1,male,conservative,67,39,0,0,0,,
b1b319d0-6482-45dd-83cc-d1cab5138f2a,Andrew Miller,1,male,labour,64,21,0,0,0,,
7fd98d23-6537-447c-b3e2-a369d424d5f8,Frank Field,1,male,labour,71,34,0,0,0,,
d241e2a1-ada4-4749-a5eb-5b20bac41651,David Burrowes,1,male,conservative,44,8,0,0,0,,
f70ad22a-c234-40f4-9ac5-46318ff081ee,Karl Turner,1,male,labour,42,3,0,1,0,,
7f40e896-bd3b-441e-8fd5-4f61d7224c31,Tom Watson,1,male,labour,47,12,0,0,0,,
cf326098-8f9e-4adf-bf7b-088b73732860,Andrew Love,1,male,labour,64,16,0,0,0,,
f2b39816-81f2-4d17-8c58-56ec25344c90,Pamela Nash,1,female,labour,29,3,0,0,0,,
